Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Dumped broth flow(Fremoved:L/h),Dissolved oxygen concentration(DO2:mg/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Viscosity(Viscosity_offline:centPoise)
6.6,0,1,0.049295775,0,0.153671111,0.05758715,0,0,1,0.798107686,0.043445291,0.024120738,0.630164337,0.229571984,0.067639197,0,??,??,0.731463524,??,??
6.8,0,1,0.049295775,0,0.1818,0.062287983,0,0,1,0.793331413,0.04363487,0.024444145,0.653202273,0.233463035,0.070704524,0,??,??,0.725048486,??,??
7,0,1,0.049295775,0,0.183351111,0.065376227,0,0,1,0.788024442,0.043824449,0.024767552,0.675165105,0.233463035,0.073868278,0,??,??,0.718633448,??,??
7.2,0,1,0.049295775,0,0.159551111,0.070174142,0,0,1,0.783020728,0.043982432,0.025064008,0.686530487,0.237354086,0.077149209,0,??,??,0.712815157,??,??
7.4,0,1,0.049295775,0,0.122631111,0.076161573,0,0,1,0.776652363,0.044077222,0.025333513,0.679772692,0.241245136,0.080533254,0,??,??,0.705057437,??,??
7.6,0,1,0.049295775,0,0.093657778,0.082238933,0,0,1,0.770208185,0.044140415,0.025549117,0.657041929,0.245136187,0.084025102,0,??,??,0.696702969,??,??
7.8,0,1,0.049295775,0,0.090884444,0.090683061,0,0,1,0.763384937,0.044203608,0.025764722,0.632468131,0.249027237,0.087648187,0,??,??,0.688796061,??,??
8,0,1,0.049295775,0,0.116568889,0.096979112,0,0,1,0.75618262,0.044298398,0.026007277,0.618338197,0.252918288,0.091411883,0,??,??,0.679695659,??,??
8.2,0.266666667,1,0.049295775,0,0.158462222,0.103152532,0,0,1,0.767024003,0.044456381,0.026303733,0.618031024,0.252918288,0.065797189,0,??,??,0.730568402,??,??
8.4,0.266666667,1,0.049295775,0,0.200662222,0.108834409,0,0,1,0.760352383,0.04464596,0.02665409,0.630010751,0.249027237,0.065520653,0,??,??,0.732955393,??,??
8.6,0.266666667,1,0.049295775,0,0.228911111,0.108476737,0,0,1,0.753150066,0.044898733,0.027058348,0.648748272,0.245136187,0.068168833,0,??,??,0.726391168,??,??
8.8,0.266666667,1,0.049295775,0,0.235524444,0.110060713,0,0,1,0.745947749,0.045183102,0.027435656,0.665028413,0.245136187,0.07123416,0,??,??,0.719230195,??,??
9,0.266666667,1,0.049295775,0,0.223413333,0.113238885,0,0,1,0.739048688,0.045404278,0.027812963,0.670557518,0.241245136,0.074440097,0,??,??,0.71266597,??,??
9.2,0.266666667,1,0.049295775,0,0.205004444,0.114812643,0,0,1,0.731997999,0.045625454,0.02816332,0.668407311,0.241245136,0.077753837,0,??,??,0.706250932,??,??
9.4,0.266666667,1,0.049295775,0,0.189062222,0.119257996,0,0,1,0.723961729,0.045815034,0.028513677,0.659345723,0.245136187,0.081184753,0,??,??,0.699537521,??,??
9.6,0.266666667,1,0.049295775,0,0.18356,0.125890259,0,0,1,0.716077088,0.046004613,0.028837084,0.645522961,0.245136187,0.084746907,0,??,??,0.692824109,??,??
9.8,0.266666667,1,0.049295775,0,0.194168889,0.128649443,0,0,1,0.70788919,0.046225789,0.029187441,0.63292889,0.245136187,0.088416862,0,??,??,0.684171267,??,??
10,0.266666667,1,0.049295775,0,0.21916,0.133942991,0,0,1,0.69962548,0.046446965,0.029564749,0.626017509,0.249027237,0.092194619,0,??,??,0.675965985,??,??
10.2,0.266666667,1,0.049295775,0,0.252204444,0.141719804,0,0,1,0.691665024,0.046731334,0.029969007,0.62801413,0.256809339,0.096089553,0,??,??,0.669103387,??,??
10.4,0.266666667,1,0.049295775,0,0.282955556,0.152296679,0,0,1,0.682188291,0.047078897,0.030427166,0.634464752,0.26459144,0.100125097,0,??,??,0.660898105,??,??
10.6,0.266666667,1,0.049295775,0,0.306208889,0.163783063,0,0,1,0.674000394,0.047426459,0.030912276,0.641990478,0.272373541,0.104301253,0,??,??,0.65433388,??,??
10.8,0.266666667,1,0.049295775,0,0.320768889,0.176230052,0,0,1,0.664675289,0.047805618,0.031397386,0.643987099,0.280155642,0.108608646,0,??,??,0.645830225,??,??
11,0.266666667,1,0.049295775,0,0.333031111,0.188063889,0,0,1,0.656335764,0.048216373,0.031909446,0.644294271,0.284046693,0.11304259,0,??,??,0.638072505,??,??
11.2,0.266666667,1,0.049295775,0,0.345004444,0.198559011,0,0,1,0.650346469,0.048627129,0.032421507,0.646137306,0.280155642,0.117574961,0,??,??,0.631657467,??,??
11.4,0.266666667,1,0.049295775,0,0.354702222,0.202503623,0,0,1,0.655198557,0.049037884,0.032960517,0.653048687,0.26848249,0.122154203,0,??,??,0.631359093,??,??
11.6,0.266666667,1,0.049295775,0,0.35648,0.200142987,0,0,1,0.74223287,0.049480236,0.033499528,0.683305176,0.237354086,0.126311611,0,??,??,0.678502163,??,??
11.8,0.266666667,1,0.049295775,0,0.323093333,0.179040333,0,0,1,0.754287274,0.049859395,0.034011589,0.731224082,0.194552529,0.129212891,0,??,??,0.728330598,??,??
12,0.266666667,1,0.049295775,0.058489498,0.161546667,0.143426411,0,0,1,0.752467741,0.050017378,0.034308045,0.731224082,0.167315175,0.131729833,0,0.212624879,0.154121864,0.735640758,1.000001992,1.082258693
12.2,0.266666667,1,0.154929577,0.1175086,0.080773333,0.043028874,0.210694553,0,1,0.722900335,0.050175361,0.034631451,0.688066349,0.412451362,0.134434257,0,??,??,0.714008653,??,??
12.4,0.266666667,1,0.154929577,0,0.042359111,0.260865491,0.021069332,0,1,0.720701733,0.050238554,0.034900957,0.633850407,0.350194553,0.137373034,0,??,??,0.706698493,??,??
12.6,0.266666667,1,0.154929577,0,0.06644,0.220152186,0.00210681,0,1,0.781277009,0.05036494,0.035170462,0.592996468,0.291828794,0.140335245,0,??,??,0.70296882,??,??
12.8,0.266666667,1,0.154929577,0,0.137568889,0.184017085,0.000210558,0,1,0.780746312,0.050586116,0.03554777,0.579941637,0.256809339,0.143306831,0,??,??,0.704162315,??,??
13,0.266666667,1,0.154929577,0,0.223648889,0.161340674,2.09E-05,0,1,0.780291428,0.050902082,0.03603288,0.593764399,0.233463035,0.146259669,0,??,??,0.704609876,??,??
13.2,0.266666667,1,0.154929577,0,0.29372,0.144489208,1.97E-06,0,1,0.780367242,0.051344434,0.036598841,0.626324681,0.217898833,0.149193758,0,??,??,0.705057437,??,??
13.4,0.266666667,1,0.154929577,0,0.32624,0.134750308,7.40E-08,0,1,0.778850965,0.051849979,0.037218704,0.665642758,0.206225681,0.152109099,0,??,??,0.704609876,??,??
13.6,0.266666667,1,0.154929577,0,0.313386667,0.126850864,0,0,1,0.775818411,0.052292332,0.037811616,0.696820765,0.20233463,0.155024441,0,??,??,0.701178577,??,??
13.8,0.266666667,1,0.154929577,0,0.264635556,0.122620114,0,0,1,0.772103531,0.052703087,0.038350627,0.7154047,0.20233463,0.157944469,0,??,??,0.69759809,??,??
14,0.266666667,1,0.154929577,0,0.194311111,0.121189425,0,0,1,0.77089051,0.052987456,0.038781835,0.71171863,0.19844358,0.16085981,0,??,??,0.69715053,??,??
14.2,0.266666667,1,0.154929577,0,0.1284,0.119676983,0,0,1,0.769980743,0.053208632,0.039159143,0.688373522,0.19844358,0.163765777,0,??,??,0.697896464,??,??
14.4,0.266666667,1,0.154929577,0,0.0894,0.116703195,0,0,1,0.768767721,0.053366615,0.03948255,0.652434342,0.194552529,0.16666237,0,??,??,0.698493212,??,??
14.6,0.266666667,1,0.154929577,0,0.092093333,0.114066641,0,0,1,0.768085397,0.053493001,0.039805956,0.619413301,0.194552529,0.169544902,0,??,??,0.698791586,??,??
14.8,0.266666667,1,0.154929577,0,0.132817778,0.113146913,0,0,1,0.766872375,0.053714177,0.040183264,0.602365228,0.194552529,0.172413373,0,??,??,0.698045651,??,??
15,0.266666667,1,0.154929577,0,0.193168889,0.110336632,0,0,1,0.765356098,0.054030143,0.040614472,0.607740746,0.194552529,0.175277157,0,??,??,0.69759809,??,??
15.2,0.266666667,1,0.154929577,0,0.247128889,0.109365808,0,0,1,0.766341678,0.054377705,0.041126533,0.625403164,0.19844358,0.178122192,0,??,??,0.698642399,??,??
15.4,0.266666667,1,0.154929577,0,0.280804444,0.110684085,0,0,1,0.764067262,0.054820058,0.041665544,0.650744893,0.19844358,0.18094848,0,??,??,0.696852156,??,??
15.6,0.266666667,1,0.154929577,0,0.285111111,0.112462226,0,0,1,0.762323543,0.055230813,0.042231505,0.676240209,0.20233463,0.18377008,0,??,??,0.695360286,??,??
15.8,0.266666667,1,0.154929577,0,0.260093333,0.11420971,0,0,1,0.761337963,0.055609972,0.042770516,0.696513592,0.20233463,0.186577619,0,??,??,0.6952111,??,??
16,0.266666667,1,0.154929577,0,0.21164,0.114138175,0,0,1,0.759594244,0.055957534,0.043228675,0.698203041,0.206225681,0.189385158,0,??,??,0.694763539,??,??
16.2,0.266666667,1,0.471830986,0,0.161351111,0.115671056,0,0,1,0.671043654,0.056494676,0.04395634,0.653816618,0.245136187,0.192867632,0,??,??,0.638072505,??,??
16.4,0.266666667,1,0.471830986,0,0.162644444,0.151336074,0,0,1,0.666191566,0.057031818,0.044710955,0.607740746,0.276264591,0.197067223,0,??,??,0.618976578,??,??
16.6,0.266666667,1,0.471830986,0,0.216893333,0.18202434,0,0,1,0.661187852,0.057632153,0.045519472,0.583320534,0.284046693,0.201393364,0,??,??,0.613158287,??,??
16.8,0.266666667,1,0.471830986,0,0.299235556,0.196811527,0,0,1,0.65861018,0.058358874,0.04643579,0.581170327,0.287937743,0.205761689,0,??,??,0.611666418,??,??
17,0.266666667,1,0.471830986,0,0.383937778,0.208461418,0,0,1,0.65663902,0.059211981,0.047432961,0.593150054,0.287937743,0.210162823,0,??,??,0.610920483,??,??
17.2,0.266666667,1,0.471830986,0,0.454844444,0.216187136,0,0,1,0.654667859,0.060159879,0.048537933,0.613577023,0.276264591,0.214563957,0,??,??,0.609428614,??,??
17.4,0.266666667,1,0.471830986,0,0.502266667,0.213407512,0,0,1,0.651180422,0.061170969,0.049696806,0.635232683,0.26848249,0.218974465,0,??,??,0.606892436,??,??
17.6,0.266666667,1,0.471830986,0,0.524577778,0.21189507,0,0,1,0.649057634,0.062213656,0.05088263,0.656734757,0.260700389,0.223399035,0,??,??,0.606146502,??,??
17.8,0.266666667,1,0.471830986,0,0.522088889,0.214000226,0,0,1,0.647313915,0.063256343,0.052041504,0.678390416,0.252918288,0.227818917,0,??,??,0.60525138,??,??
18,0.266666667,1,0.471830986,0,0.494533333,0.211568056,0,0,1,0.642082758,0.064267433,0.053200377,0.695592075,0.249027237,0.232257547,0,??,??,0.603013576,??,??
18.2,0.266666667,1,0.471830986,0,0.447111111,0.212712607,0,0,1,0.639050204,0.065215331,0.054278399,0.707418215,0.241245136,0.236714926,0,??,??,0.601074146,??,??
18.4,0.266666667,1,0.471830986,0,0.386022222,0.207981116,0,0,1,0.634425558,0.066068438,0.05530252,0.713561665,0.233463035,0.241181679,0,??,??,0.597344473,??,??
18.6,0.266666667,1,0.471830986,0,0.317782222,0.205078862,0,0,1,0.629194402,0.066826756,0.056245789,0.709722009,0.225680934,0.24566718,0,??,??,0.59406236,??,??
18.8,0.266666667,1,0.471830986,0,0.254124444,0.200827674,0,0,1,0.625934406,0.067490284,0.057108206,0.693902626,0.217898833,0.250162055,0,??,??,0.591376995,??,??
19,0.266666667,1,0.471830986,0,0.208702222,0.197424679,0,0,1,0.620930691,0.068090619,0.057916723,0.668100138,0.214007782,0.254670991,0,??,??,0.58824407,??,??
19.2,0.266666667,1,0.471830986,0,0.1932,0.195166235,0,0,1,0.617367439,0.068659357,0.058698289,0.638918753,0.210116732,0.259193988,0,??,??,0.585260331,??,??
19.4,0.266666667,1,0.471830986,0,0.211311111,0.191027458,0,0,1,0.617519067,0.069259692,0.059506805,0.619413301,0.206225681,0.263698237,0,??,??,0.584961957,??,??
19.6,0.266666667,1,0.471830986,0,0.251915556,0.187900382,0,0,1,0.612439538,0.06992322,0.060342272,0.610505299,0.210116732,0.268197799,0,??,??,0.582127406,??,??
19.8,0.266666667,1,0.471830986,0,0.30284,0.192703407,0,0,1,0.605313035,0.070681538,0.061285541,0.618031024,0.214007782,0.272758292,0,??,??,0.578099358,??,??
20,0.266666667,1,0.471830986,0,0.344942222,0.195278646,0,0,1,0.602280481,0.071471452,0.062255761,0.631085855,0.214007782,0.277370343,0,??,??,0.576756676,??,??
20.2,0.555555556,1,1,0,0.372013333,0.198262654,0,0,1,0.530158754,0.072766912,0.063791942,0.608201505,0.256809339,0.215351381,0,??,??,0.590929435,??,??
20.4,0.555555556,1,1,0,0.426017778,0.236727734,0,0,1,0.515162772,0.074157161,0.065382024,0.582552603,0.291828794,0.216326286,0,??,??,0.577204237,??,??
20.6,0.555555556,1,1,0,0.509377778,0.272443848,0,0,1,0.511728404,0.0756422,0.067079908,0.567654738,0.307392996,0.221149254,0,??,??,0.572579442,??,??
20.8,0.555555556,1,1,0,0.609955556,0.295385958,0,0,1,0.505731528,0.077285222,0.068912545,0.559207495,0.303501946,0.226230009,0,??,??,0.569148143,??,??
21,0.555555556,1,1,0,0.720266667,0.299514516,0,0,1,0.500356325,0.079086227,0.070879935,0.554446322,0.295719844,0.23138107,0,??,??,0.566015217,??,??
21.2,0.555555556,1,1,0,0.836088889,0.304143815,0,0,1,0.505102273,0.081045215,0.072955127,0.554292735,0.287937743,0.236522757,0,??,??,0.569595703,??,??
21.4,0.555555556,1,1,0,0.952088889,0.30600371,0,0,1,0.500144046,0.083193782,0.075192023,0.554599908,0.272373541,0.241664444,0,??,??,0.568849769,??,??
21.6,0.555555556,1,1,0,1,0.299688243,0,0,1,0.493677124,0.085373945,0.077482819,0.554753494,0.26459144,0.246857689,0,??,??,0.565269282,??,??
21.8,0.555555556,1,1,0,1,0.297440018,0,0,1,0.490038059,0.087585706,0.079773615,0.555060667,0.252918288,0.25208843,0,??,??,0.564970909,??,??
22,0.555555556,1,1,0,1,0.295130478,0,0,1,0.48282816,0.089765869,0.082064412,0.554753494,0.245136187,0.257366041,0,??,??,0.561688796,??,??
22.2,0.555555556,1,1,0,1,0.29305598,0,0,1,0.482426347,0.09197763,0.084355208,0.555828598,0.245136187,0.262657713,0,??,??,0.561688796,??,??
22.4,0.555555556,1,1,0,1,0.29446623,0,0,1,0.472896544,0.094157793,0.086646005,0.555982184,0.241245136,0.267982195,0,??,??,0.556914814,??,??
22.6,0.555555556,1,1,0,1,0.294793245,0,0,1,0.468582736,0.096369554,0.088963752,0.555982184,0.237354086,0.273344173,0,??,??,0.554975384,??,??
22.8,0.555555556,1,1,0,1,0.294537765,0,0,1,0.465550181,0.098581314,0.091254548,0.556289356,0.229571984,0.278724899,0,??,??,0.55422945,??,??
23,0.555555556,1,1,0,1,0.290439864,0,0,1,0.461751907,0.100761477,0.093545344,0.556596529,0.221789883,0.284114999,0,??,??,0.55273758,??,??
23.2,0.555555556,1,1,0,1,0.286188676,0,0,1,0.456240239,0.102973238,0.095836141,0.557057288,0.214007782,0.289523848,0,??,??,0.549306281,??,??
23.4,0.555555556,1,1,0,1,0.280772498,0,0,1,0.454382799,0.105153401,0.098126937,0.557825219,0.20233463,0.294937383,0,??,??,0.54885872,??,??
23.6,0.555555556,1,1,0,1,0.272893493,0,0,1,0.454595078,0.107365162,0.100417733,0.559975426,0.194552529,0.300313423,0,??,??,0.547665225,??,??
23.8,0.555555556,1,1,0,1,0.264023225,0,0,1,0.456005216,0.109545325,0.10270853,0.563815082,0.190661479,0.305633217,0,??,??,0.548112785,??,??
24,0.555555556,1,1,0,1,0.261458205,0,0,1,0.449204713,0.111757086,0.104999326,0.566118876,0.190661479,0.310953012,0,0.15175949,0.153712238,0.545576607,1.000000399,1.217276177
24.2,0.555555556,1,0.154929577,0,1,0.259393926,0,0,1,0.691437582,0.113178931,0.106454656,0.628628475,0.093385214,0.3142855,0,??,??,0.683872893,??,??
24.4,0.555555556,1,0.154929577,0,1,0.077817084,0.528253852,0,1,0.689390608,0.114632374,0.107883035,0.687912763,0.587548638,0.316366547,0,??,??,0.699686707,??,??
24.6,0.555555556,1,0.154929577,0,0.961422222,0.517878444,0.052825262,0,1,0.687040378,0.115991027,0.109284463,0.740746429,0.373540856,0.318372602,0,??,??,0.699985081,??,??
24.8,0.555555556,1,0.154929577,0.058548343,0.480711111,0.349455761,0.005282403,0,1,0.675971555,0.116686151,0.110092979,0.780986024,0.225680934,0.32037397,0,??,??,0.694614352,??,??
25,0.555555556,1,0.154929577,0.117191744,0.24036,0.237647462,0.000528117,0,1,0.668693424,0.11706531,0.11063199,0.790354784,0.140077821,0.322375338,0,??,??,0.690287931,??,??
25.2,0.555555556,1,0.154929577,0.17608184,0.120177778,0.071294167,0.323573543,0,1,0.72555382,0.11725489,0.111009298,0.754262018,0.455252918,0.324386079,0,??,??,0.685215575,??,??
25.4,0.555555556,1,0.154929577,0.235300109,0.060088889,0.350150667,0.032357231,0,1,0.722748707,0.117349679,0.111332704,0.691752419,0.319066148,0.326401508,0,??,??,0.684917201,??,??
25.6,0.555555556,1,0.154929577,0,0.017237333,0.244657835,0.0032356,0,1,0.722066383,0.117412872,0.111575259,0.620488404,0.225680934,0.328402876,0,??,??,0.685663136,??,??
25.8,0.555555556,1,0.154929577,0,0.056888889,0.17408402,0.000323437,0,1,0.72221801,0.117507662,0.111871715,0.575794809,0.171206226,0.330371434,0,??,??,0.686110697,??,??
26,0.555555556,1,0.154929577,0,0.147933333,0.052224112,0.232018266,0,1,0.723658474,0.117728838,0.112275974,0.575487636,0.408560311,0.332330618,0,??,??,0.688199314,??,??
26.2,0.555555556,1,0.154929577,0,0.239,0.264626158,0.023201704,0,1,0.722900335,0.118076401,0.112814985,0.60512978,0.322957198,0.334280429,0,??,??,0.688348501,??,??
26.4,0.555555556,1,0.154929577,0,0.295955556,0.200848112,0.002320047,0,1,0.723658474,0.118518753,0.113407897,0.64721241,0.260700389,0.336225552,0,??,??,0.689094435,??,??
26.6,0.555555556,1,0.154929577,0,0.304346667,0.159950862,0.000231882,0,1,0.723506846,0.118961105,0.114000809,0.685608969,0.229571984,0.338151927,0,??,??,0.68984037,??,??
26.8,0.555555556,1,0.154929577,0,0.268404444,0.138766454,2.31E-05,0,1,0.722445452,0.119340264,0.11456677,0.71663339,0.210116732,0.340054867,0,??,??,0.68984037,??,??
27,0.555555556,1,0.154929577,0,0.196582222,0.12343765,2.18E-06,0,1,0.71926127,0.119656229,0.115024929,0.724159115,0.19844358,0.341948432,0,??,??,0.688796061,??,??
27.2,0.555555556,1,0.154929577,0,0.116293333,0.11331042,9.53E-08,0,1,0.715167321,0.119814212,0.115402237,0.701428352,0.194552529,0.343851372,0,??,??,0.68790094,??,??
27.4,0.555555556,1,0.154929577,0,0.062271111,0.107986215,0,0,1,0.712892905,0.119940598,0.115698693,0.653663032,0.194552529,0.345749625,0,??,??,0.686707444,??,??
27.6,0.555555556,1,0.154929577,0,0.063582222,0.106453335,0,0,1,0.710618489,0.120035388,0.116022099,0.610505299,0.194552529,0.347652564,0,??,??,0.68790094,??,??
27.8,0.555555556,1,0.154929577,0,0.11448,0.105451853,0,0,1,0.709936165,0.120224968,0.116399407,0.59576102,0.194552529,0.349564878,0,??,??,0.688050127,??,??
28,0.555555556,1,0.154929577,0,0.182377778,0.10408248,0,0,1,0.710694303,0.12047774,0.116830616,0.610351712,0.194552529,0.351472505,0,??,??,0.689989557,??,??
28.2,0.555555556,1,0.204225352,0,0.233373333,0.104654755,0,0,1,0.691437582,0.120888496,0.117396577,0.636922132,0.206225681,0.353539491,0,??,??,0.680292406,??,??
28.4,0.555555556,1,0.204225352,0,0.253711111,0.112635952,0,0,1,0.690224561,0.121299251,0.117989489,0.664414068,0.210116732,0.355686157,0,??,??,0.678800537,??,??
28.6,0.555555556,1,0.204225352,0,0.242315556,0.116692976,0,0,1,0.688101773,0.121710007,0.118582401,0.689141453,0.214007782,0.357842198,0,??,??,0.678203789,??,??
28.8,0.555555556,1,0.204225352,0,0.202311111,0.119523695,0,0,1,0.686358054,0.122057569,0.119094462,0.703117801,0.214007782,0.359988864,0,??,??,0.67865135,??,??
29,0.555555556,1,0.204225352,0,0.146231111,0.119901806,0,0,1,0.682112477,0.122310342,0.119552621,0.694670558,0.210116732,0.362144904,0,??,??,0.677457855,??,??
29.2,0.555555556,1,0.204225352,0,0.10004,0.118798132,0,0,1,0.681126897,0.122531518,0.119956879,0.665028413,0.210116732,0.364286883,0,??,??,0.677607042,??,??
29.4,0.555555556,1,0.204225352,0,0.088186667,0.117898842,0,0,1,0.678473412,0.122721097,0.120361137,0.63047151,0.210116732,0.366414801,0,??,??,0.676115172,??,??
29.6,0.555555556,1,0.204225352,0,0.116093333,0.117806869,0,0,1,0.677108763,0.122942273,0.120792346,0.61250192,0.206225681,0.368528657,0,??,??,0.674324929,??,??
