Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Dumped broth flow(Fremoved:L/h),Dissolved oxygen concentration(DO2:mg/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Viscosity(Viscosity_offline:centPoise)
12.6,0.266666667,1,0.154929577,0,0.024875111,0.257186578,0.002724104,0,1,0.814710922,0.049006288,0.038727934,0.625403164,0.280155642,0.143850528,0,??,??,0.715202148,??,??
12.8,0.266666667,1,0.154929577,0,0.058773333,0.204251107,0.000272287,0,1,0.811905809,0.049132674,0.03902439,0.588235294,0.233463035,0.147037718,0,??,??,0.712367597,??,??
13,0.266666667,1,0.154929577,0,0.135315556,0.169873708,2.71E-05,0,1,0.81152674,0.049322253,0.039401698,0.58961757,0.19844358,0.150210847,0,??,??,0.71221841,??,??
13.2,0.266666667,1,0.154929577,0,0.210213333,0.141055556,2.59E-06,0,1,0.810313718,0.049669816,0.039886808,0.621256335,0.178988327,0.153379288,0,??,??,0.712069223,??,??
13.4,0.266666667,1,0.154929577,0,0.248471111,0.042316595,0.192487382,0,1,0.80917651,0.050017378,0.040398868,0.66395331,0.412451362,0.156552417,0,??,??,0.711621662,??,??
13.6,0.266666667,1,0.154929577,0,0.237453333,0.249910505,0.019248615,0,1,0.807356977,0.050396537,0.040910928,0.701581938,0.346303502,0.159716171,0,??,??,0.709831419,??,??
13.8,0.266666667,1,0.154929577,0,0.183053333,0.207143141,0.001924739,0,1,0.807281163,0.05064931,0.041342137,0.721548149,0.287937743,0.162856491,0,??,??,0.710577353,??,??
14,0.266666667,1,0.154929577,0,0.105613333,0.168923322,0.000192351,0,1,0.804400237,0.050838889,0.041692494,0.705421594,0.252918288,0.165987436,0,??,??,0.708637923,??,??
14.2,0.266666667,1,0.154929577,0,0.047035556,0.144448331,1.91E-05,0,1,0.802050007,0.050933679,0.041962,0.658577791,0.225680934,0.169109007,0,??,??,0.705803372,??,??
14.4,0.266666667,1,0.154929577,0,0.042736889,0.126043547,1.79E-06,0,1,0.800685357,0.050996872,0.042231505,0.612809092,0.210116732,0.172216517,0,??,??,0.705206624,??,??
14.6,0.266666667,1,0.154929577,0,0.091071111,0.1135659,5.58E-08,0,1,0.798410941,0.051154855,0.042554912,0.594378744,0.20233463,0.175328714,0,??,??,0.702819633,??,??
14.8,0.266666667,1,0.154929577,0,0.160595556,0.108527833,0,0,1,0.798031872,0.051407627,0.04298612,0.606972815,0.19844358,0.178431537,0,??,??,0.702819633,??,??
15,0.266666667,1,0.154929577,0,0.215342222,0.105308784,0,0,1,0.796970478,0.051723593,0.04347123,0.639533098,0.19844358,0.181524986,0,??,??,0.702372072,??,??
15.2,0.266666667,1,0.154929577,0,0.232564444,0.104245987,0,0,1,0.796288153,0.052071155,0.04395634,0.675933036,0.19844358,0.184609061,0,??,??,0.702819633,??,??
15.4,0.266666667,1,0.154929577,0,0.207822222,0.101830167,0,0,1,0.795909084,0.052387121,0.04444145,0.705882353,0.19844358,0.187693135,0,??,??,0.704311502,??,??
15.6,0.266666667,1,0.154929577,0,0.148497778,0.103796342,0,0,1,0.793634668,0.052639894,0.044845708,0.713100906,0.206225681,0.190767836,0,??,??,0.702670446,??,??
15.8,0.266666667,1,0.154929577,0,0.080897778,0.107270871,0,0,1,0.791587694,0.05276628,0.045142164,0.684073107,0.210116732,0.19383785,0,??,??,0.701476951,??,??
16,0.266666667,1,0.154929577,0,0.04708,0.111593594,0,0,1,0.7905263,0.05286107,0.04543862,0.638150822,0.217898833,0.196903176,0,??,??,0.700731016,??,??
16.2,0.266666667,1,0.471830986,0,0.066297778,0.117684239,0,0,1,0.703340359,0.053240229,0.046085433,0.574412533,0.26459144,0.200760613,0,??,??,0.631955841,??,??
16.4,0.266666667,1,0.471830986,0,0.159293333,0.162147991,0,0,1,0.698639899,0.053777371,0.046840049,0.551374597,0.299610895,0.205457031,0,??,??,0.611368044,??,??
16.6,0.266666667,1,0.471830986,0,0.278315556,0.199315232,0,0,1,0.694773392,0.054472495,0.047756367,0.565811703,0.319066148,0.210303435,0,??,??,0.605997315,??,??
16.8,0.266666667,1,0.471830986,0,0.380675556,0.224137676,0,0,1,0.695076648,0.055325603,0.048780488,0.590999846,0.326848249,0.215201395,0,??,??,0.606743249,??,??
17,0.266666667,1,0.471830986,0,0.454088889,0.243840299,0,0,1,0.693560371,0.0562735,0.04988546,0.616955921,0.319066148,0.220099356,0,??,??,0.605997315,??,??
17.2,0.266666667,1,0.471830986,0,0.497733333,0.247243293,0,0,1,0.688405028,0.05728459,0.051071284,0.639379512,0.311284047,0.225020752,0,??,??,0.602267641,??,??
17.4,0.266666667,1,0.471830986,0,0.515422222,0.250084232,0,0,1,0.687040378,0.058327277,0.052257108,0.658884964,0.295719844,0.229951522,0,??,??,0.600924959,??,??
17.6,0.266666667,1,0.471830986,0,0.510488889,0.24626225,0,0,1,0.684765963,0.059338368,0.053442932,0.675472278,0.280155642,0.234891666,0,??,??,0.599731464,??,??
17.8,0.266666667,1,0.471830986,0,0.486355556,0.242992105,0,0,1,0.682036664,0.060349458,0.054601806,0.688680694,0.26459144,0.23983181,0,??,??,0.598239594,??,??
18,0.266666667,1,0.471830986,0,0.446844444,0.237085406,0,0,1,0.680065503,0.061297355,0.055706778,0.699585317,0.256809339,0.24476258,0,??,??,0.596300164,??,??
18.2,0.266666667,1,0.471830986,0,0.394755556,0.234193371,0,0,1,0.675895741,0.062150463,0.056757849,0.70680387,0.249027237,0.249688663,0,??,??,0.592868865,??,??
18.4,0.266666667,1,0.471830986,0,0.334368889,0.232139311,0,0,1,0.673090628,0.062940377,0.057728069,0.709568423,0.241245136,0.254619433,0,??,??,0.590780248,??,??
18.6,0.266666667,1,0.471830986,0,0.270795556,0.230258978,0,0,1,0.670740398,0.063635502,0.058644388,0.703732146,0.237354086,0.259536142,0,??,??,0.588990004,??,??
18.8,0.266666667,1,0.471830986,0,0.214062222,0.23087213,0,0,1,0.668314355,0.064235837,0.059452904,0.685762556,0.233463035,0.264443477,0,??,??,0.587498135,??,??
19,0.266666667,1,0.471830986,0,0.17816,0.228542152,0,0,1,0.665205986,0.064772979,0.06023447,0.657195515,0.237354086,0.269346125,0,??,??,0.585857079,??,??
19.2,0.266666667,1,0.471830986,0,0.17532,0.234990469,0,0,1,0.661112038,0.065341717,0.061016036,0.630317924,0.237354086,0.274262833,0,??,??,0.583171714,??,??
19.4,0.266666667,1,0.471830986,0,0.203448889,0.237749654,0,0,1,0.658458553,0.065942052,0.061824552,0.616955921,0.233463035,0.279212352,0,??,??,0.582127406,??,??
19.6,0.266666667,1,0.471830986,0,0.246826667,0.23934385,0,0,1,0.654667859,0.066573983,0.06271392,0.615420058,0.229571984,0.284194679,0,??,??,0.579591228,??,??
19.8,0.266666667,1,0.471830986,0,0.292142222,0.237279571,0,0,1,0.653454838,0.067300705,0.063630239,0.622792198,0.233463035,0.289191068,0,??,??,0.579740415,??,??
20,0.266666667,1,0.471830986,0,0.328795556,0.242941009,0,0,1,0.649512517,0.068090619,0.064600458,0.635386269,0.237354086,0.294196831,0,??,??,0.576010741,??,??
20.2,0.555555556,1,1,0,0.350924444,0.251147029,0,0,1,0.578171673,0.069354482,0.066136639,0.605436953,0.287937743,0.228850067,0,??,??,0.587647322,??,??
20.4,0.555555556,1,1,0,0.408177778,0.299054652,0,0,1,0.570211217,0.070713135,0.067753672,0.575794809,0.322957198,0.230124943,0,??,??,0.577800985,??,??
20.6,0.555555556,1,1,0,0.499333333,0.336426277,0,0,1,0.563691225,0.072198174,0.069478507,0.555675012,0.342412451,0.235388493,0,??,??,0.572281068,??,??
20.8,0.555555556,1,1,0,0.613777778,0.364539305,0,0,1,0.556640536,0.073841196,0.071338095,0.54062356,0.346303502,0.240980136,0,??,??,0.567208713,??,??
21,0.555555556,1,1,0,0.745733333,0.383179131,0,0,1,0.55338054,0.075673797,0.073332435,0.529718937,0.346303502,0.246646772,0,??,??,0.565269282,??,??
21.2,0.555555556,1,1,0,0.890177778,0.395248009,0,0,1,0.546868129,0.077727574,0.07554238,0.520657349,0.338521401,0.252383713,0,??,??,0.561688796,??,??
21.4,0.555555556,1,1,0,1,0.401859834,0,0,1,0.543304878,0.079907738,0.077887077,0.513592382,0.33463035,0.258186273,0,??,??,0.559600179,??,??
21.6,0.555555556,1,1,0,1,0.410566595,0,0,1,0.538725721,0.082119498,0.080204824,0.50837045,0.3307393,0.26402633,0,??,??,0.555870506,??,??
21.8,0.555555556,1,1,0,1,0.42139895,0,0,1,0.534518051,0.084299662,0.082549522,0.504837967,0.315175097,0.269885135,0,??,??,0.55273758,??,??
22,0.555555556,1,1,0,1,0.419549274,0,0,1,0.532092008,0.086511422,0.084867269,0.502841345,0.287937743,0.275758,0,??,??,0.551991646,??,??
22.2,0.555555556,1,1,0,1,0.405916857,0,0,1,0.530446847,0.088691586,0.087185015,0.501919828,0.256809339,0.281630866,0,??,??,0.552886767,??,??
22.4,0.555555556,1,1,0,1,0.386950017,0,0,1,0.523775227,0.090903346,0.089529713,0.500383966,0.241245136,0.287541228,0,??,??,0.550201402,??,??
22.6,0.555555556,1,1,0,1,0.377630103,0,0,1,0.520439417,0.09308351,0.09184746,0.499616034,0.221789883,0.293479713,0,??,??,0.547366851,??,??
22.8,0.555555556,1,1,0,1,0.362955328,0,0,1,0.514958075,0.09529527,0.094192157,0.498694517,0.19844358,0.299441632,0,??,??,0.543338804,??,??
23,0.555555556,1,1,0,1,0.34600167,0,0,1,0.515291656,0.097475434,0.096509904,0.499616034,0.186770428,0.305394178,0,??,??,0.544084738,??,??
23.2,0.555555556,1,1,0,1,0.103796342,0.474848885,0,1,0.509537384,0.099687194,0.098827651,0.499462448,0.754863813,0.311360785,0,??,??,0.54154856,??,??
23.4,0.555555556,1,1,0,1,0.617086466,0.047484766,0,1,0.506156086,0.101867358,0.101145398,0.500076793,0.607003891,0.317341453,0,??,??,0.538266448,??,??
23.6,0.555555556,1,1,0,1,0.526196876,0.004748354,0,1,0.50503404,0.104047521,0.103463145,0.501766242,0.482490272,0.323293998,0,??,??,0.536327018,??,??
23.8,0.555555556,1,1,0,1,0.455643499,0.000474712,0,1,0.502198602,0.106227685,0.105780892,0.503916449,0.416342412,0.329223108,0,??,??,0.534835148,??,??
24,0.555555556,1,1,0,1,0.42678447,4.73E-05,0,1,0.498453397,0.108439445,0.108098639,0.50591307,0.369649805,0.335156906,0,0.149739575,0.129749104,0.532149784,1.00E+00,1.219200189
24.2,0.555555556,1,0.154929577,0,1,0.405017567,4.61E-06,0,1,0.735257995,0.109861291,0.109553968,0.570112118,0.221789883,0.33873312,0,??,??,0.694465165,??,??
24.4,0.555555556,1,0.154929577,0,1,0.288549312,3.38E-07,0,1,0.734499856,0.111314733,0.111009298,0.630625096,0.13229572,0.34088916,0,??,??,0.713113531,??,??
24.6,0.555555556,1,0.154929577,0,1,0.086564722,0.399614451,0,1,0.732604509,0.112736579,0.112464627,0.684226693,0.513618677,0.34295146,0,??,??,0.713561092,??,??
24.8,0.555555556,1,0.154929577,0,0.965733333,0.4256297,0.039961322,0,1,0.73222544,0.114126829,0.113866056,0.731684841,0.381322957,0.344995011,0,??,??,0.714456214,??,??
25,0.555555556,1,0.154929577,0.058580029,0.482888889,0.326554527,0.003996009,0,1,0.721080802,0.114821953,0.114701523,0.768852711,0.272373541,0.347033875,0,??,??,0.70684768,??,??
25.2,0.555555556,1,0.154929577,0.117237009,0.241435556,0.248520694,0.000399478,0,1,0.77816864,0.115201112,0.115240534,0.781446782,0.206225681,0.349072739,0,??,??,0.701327764,??,??
25.4,0.555555556,1,0.154929577,0.17608184,0.120715556,0.196709335,3.98E-05,0,1,0.775894225,0.115390692,0.115617841,0.746889879,0.167315175,0.351097542,0,??,??,0.700731016,??,??
25.6,0.555555556,1,0.154929577,0.235300109,0.06036,0.059012729,0.270852029,0,1,0.772785856,0.115517078,0.115941248,0.682844417,0.451361868,0.35311297,0,??,??,0.699239147,??,??
25.8,0.555555556,1,0.154929577,0,0.027865778,0.31228852,0.02708508,0,1,0.770814696,0.115548675,0.116210753,0.614344955,0.377431907,0.355119025,0,??,??,0.697747277,??,??
26,0.555555556,1,0.154929577,0,0.074551111,0.266097723,0.002708385,0,1,0.77187609,0.115675061,0.11653416,0.576255568,0.303501946,0.357111019,0,??,??,0.700283455,??,??
26.2,0.555555556,1,0.154929577,0,0.164866667,0.215032366,0.000270715,0,1,0.773240739,0.115927833,0.116965369,0.583781293,0.241245136,0.359079577,0,??,??,0.700880203,??,??
26.4,0.555555556,1,0.154929577,0,0.246364444,0.171815357,2.69E-05,0,1,0.773392367,0.116275396,0.117504379,0.618184611,0.206225681,0.361029387,0,??,??,0.701476951,??,??
26.6,0.555555556,1,0.154929577,0,0.288284444,0.142394271,2.57E-06,0,1,0.772255159,0.116717748,0.118097291,0.656888343,0.182879377,0.36297451,0,??,??,0.700283455,??,??
26.8,0.555555556,1,0.154929577,0,0.285515556,0.042717188,0.196492413,0,1,0.770283999,0.117128503,0.118690203,0.689602212,0.39688716,0.36491026,0,??,??,0.698493212,??,??
27,0.555555556,1,0.154929577,0,0.245053333,0.234040083,0.019649118,0,1,0.768995163,0.117507662,0.119229214,0.712332975,0.3307393,0.366836634,0,??,??,0.698791586,??,??
27.2,0.555555556,1,0.154929577,0,0.178253333,0.19023036,0.001964789,0,1,0.768237024,0.117760435,0.119660423,0.716326217,0.280155642,0.368744261,0,??,??,0.699686707,??,??
27.4,0.555555556,1,0.154929577,0,0.106973333,0.15561792,0.000196356,0,1,0.762778426,0.117918418,0.120037731,0.688527108,0.245136187,0.370656575,0,??,??,0.695807847,??,??
27.6,0.555555556,1,0.154929577,0,0.067986667,0.133728387,1.95E-05,0,1,0.760731452,0.118044804,0.120361137,0.642758409,0.225680934,0.372568889,0,??,??,0.694017604,??,??
27.8,0.555555556,1,0.154929577,0,0.081937778,0.119533914,1.83E-06,0,1,0.757850525,0.11817119,0.120684544,0.608662264,0.210116732,0.374476516,0,??,??,0.691481426,??,??
28,0.555555556,1,0.154929577,0,0.135035556,0.109406684,5.98E-08,0,1,0.75519704,0.11836077,0.121088802,0.602825987,0.20233463,0.376407578,0,??,??,0.68984037,??,??
28.2,0.555555556,1,0.204225352,0,0.194626667,0.102145941,0,0,1,0.739048688,0.118708332,0.121627813,0.616341576,0.206225681,0.378497999,0,??,??,0.679844846,??,??
28.4,0.555555556,1,0.204225352,0,0.238706667,0.1063818,0,0,1,0.736016133,0.119119087,0.122193774,0.64106896,0.206225681,0.380686849,0,??,??,0.675965985,??,??
28.6,0.555555556,1,0.204225352,0,0.254217778,0.107005172,0,0,1,0.733817531,0.119529843,0.122813637,0.665796345,0.206225681,0.382885072,0,??,??,0.674175742,??,??
28.8,0.555555556,1,0.204225352,0,0.241164444,0.105135057,0,0,1,0.730102652,0.119940598,0.123379598,0.685916142,0.206225681,0.385087983,0,??,??,0.670744443,??,??
29,0.555555556,1,0.204225352,0,0.204986667,0.104879577,0,0,1,0.727676608,0.120288161,0.123918609,0.696052834,0.206225681,0.387286206,0,??,??,0.668805013,??,??
29.2,0.555555556,1,0.204225352,0,0.157057778,0.105472291,0,0,1,0.724947309,0.12057253,0.124403719,0.687452004,0.210116732,0.389470369,0,??,??,0.66701477,??,??
29.4,0.555555556,1,0.204225352,0,0.119124444,0.108527833,0,0,1,0.72221801,0.120793706,0.124834928,0.662263861,0.214007782,0.391663905,0,??,??,0.666865583,??,??
