Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Dumped broth flow(Fremoved:L/h),Dissolved oxygen concentration(DO2:mg/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Viscosity(Viscosity_offline:centPoise)
4.6,0,1,0.049295775,0,0.092586667,0.01938777,0,0,1,0.865657837,0.051944769,0.042608813,0.615112886,0.214007782,0.035532947,0.5,??,??,0.8230643,??,??
4.8,0,1,0.049295775,0,0.138093333,0.022529153,0,0,1,0.863080166,0.052102752,0.042905269,0.634618338,0.217898833,0.037473383,0.5,??,??,0.819483813,??,??
5,0,1,0.049295775,0,0.16108,0.025669514,0,0,1,0.859744356,0.052260735,0.043255626,0.661342344,0.221789883,0.039484125,0.5,??,??,0.815157392,??,??
5.2,0,1,0.049295775,0,0.153173333,0.029385216,0,0,1,0.855953663,0.052418718,0.043552082,0.681001382,0.225680934,0.041574547,0,??,??,0.809786663,??,??
5.4,0,1,0.049295775,0,0.122573333,0.033592462,0,0,1,0.852921108,0.052513508,0.043794637,0.68883428,0.225680934,0.043735274,0,??,??,0.805311055,??,??
5.6,0,1,0.049295775,0,0.083093333,0.036540702,0,0,1,0.849206229,0.052576701,0.044010241,0.678697589,0.225680934,0.045970994,0,??,??,0.800387886,??,??
5.8,0,1,0.049295775,0,0.055262222,0.039148642,0,0,1,0.845794605,0.052576701,0.044198895,0.655813239,0.225680934,0.048281706,0,??,??,0.795912278,??,??
6,0,1,0.049295775,0,0.054008889,0.041632931,0,0,1,0.842762051,0.052576701,0.044360598,0.633082476,0.225680934,0.050681473,0,??,??,0.792182605,??,??
6.2,0,1,0.049295775,0,0.078928889,0.044033421,0,0,1,0.839350427,0.052608297,0.044576203,0.624174474,0.229571984,0.053160919,0,??,??,0.788005371,??,??
6.4,0,1,0.049295775,0,0.113942222,0.047343421,0,0,1,0.835256478,0.052703087,0.044818758,0.633389648,0.229571984,0.055734106,0,??,??,0.782933015,??,??
6.6,0,1,0.049295775,0,0.138391111,0.049946252,0,0,1,0.831465785,0.052829473,0.045088263,0.651666411,0.229571984,0.058396347,0,??,??,0.778009846,??,??
6.8,0,1,0.049295775,0,0.141684444,0.051142921,0,0,1,0.82684114,0.05295586,0.045384719,0.66763938,0.229571984,0.06116639,0,??,??,0.772340743,??,??
7,0,1,0.049295775,0,0.126617778,0.053474943,0,0,1,0.822671377,0.053050649,0.045654224,0.67455076,0.229571984,0.064039547,0,??,??,0.767268387,??,??
7.2,0,1,0.049295775,0,0.103608889,0.057229478,0,0,1,0.817591848,0.053113842,0.045869829,0.668407311,0.233463035,0.067029881,0,??,??,0.761151723,??,??
7.4,0,1,0.049295775,0,0.087768889,0.061577749,0,0,1,0.812588134,0.053177036,0.046085433,0.654891722,0.237354086,0.07012333,0,??,??,0.754736685,??,??
7.6,0,1,0.049295775,0,0.0874,0.067460944,0,0,1,0.808342557,0.053240229,0.046301038,0.641529719,0.237354086,0.073319894,0,??,??,0.749216769,??,??
7.8,0,1,0.049295775,0,0.102497778,0.072140317,0,0,1,0.802050007,0.053303422,0.046543593,0.636154201,0.241245136,0.076633634,0,??,??,0.741608235,??,??
8,0,1,0.049295775,0,0.123724444,0.07730919,0,0,1,0.796439781,0.053398212,0.046813098,0.641529719,0.241245136,0.08006455,0,??,??,0.733999702,??,??
8.2,0.266666667,1,0.049295775,0,0.138777778,0.08145512,0,0,1,0.806219769,0.053524598,0.047082603,0.652280756,0.241245136,0.057079287,0,??,??,0.780695211,??,??
8.4,0.266666667,1,0.049295775,0,0.141417778,0.084891838,0,0,1,0.80015466,0.053650984,0.047352109,0.662110275,0.241245136,0.0568215,0,??,??,0.781291959,??,??
8.6,0.266666667,1,0.049295775,0,0.132773333,0.087460946,0,0,1,0.793103971,0.053777371,0.047621614,0.665796345,0.241245136,0.059197831,0,??,??,0.774578547,??,??
8.8,0.266666667,1,0.049295775,0,0.119764444,0.092479597,0,0,1,0.786963048,0.05387216,0.04789112,0.660881585,0.245136187,0.061977248,0,??,??,0.768312696,??,??
9,0.266666667,1,0.049295775,0,0.112475556,0.098522211,0,0,1,0.78051887,0.053935353,0.048133675,0.651512824,0.249027237,0.064887902,0,??,??,0.761748471,??,??
9.2,0.266666667,1,0.049295775,0,0.116115556,0.104818262,0,0,1,0.773543995,0.054030143,0.04837623,0.640608202,0.249027237,0.067915733,0,??,??,0.754736685,??,??
9.4,0.266666667,1,0.049295775,0,0.132395556,0.109539534,0,0,1,0.766948189,0.054156529,0.048645735,0.636922132,0.249027237,0.071056052,0,??,??,0.748023273,??,??
9.6,0.266666667,1,0.049295775,0,0.152844444,0.113923572,0,0,1,0.75951843,0.054282916,0.048942191,0.641376133,0.245136187,0.074299486,0,??,??,0.740265553,??,??
9.8,0.266666667,1,0.049295775,0,0.168097778,0.116498811,0,0,1,0.752467741,0.054472495,0.049265598,0.648287513,0.249027237,0.077660097,0,??,??,0.733552141,??,??
10,0.266666667,1,0.049295775,0,0.175395556,0.12100548,0,0,1,0.745871935,0.054630478,0.049589004,0.656734757,0.249027237,0.081128509,0,??,??,0.726987916,??,??
10.2,0.266666667,1,0.049295775,0,0.172906667,0.127382262,0,0,1,0.739200315,0.054788461,0.049912411,0.661188757,0.252918288,0.084704723,0,??,??,0.721169626,??,??
10.4,0.266666667,1,0.049295775,0,0.165235556,0.133391154,0,0,1,0.731391488,0.05497804,0.050208867,0.660420826,0.256809339,0.088393427,0,??,??,0.713859466,??,??
10.6,0.266666667,1,0.049295775,0,0.158497778,0.141167967,0,0,1,0.722369638,0.055104427,0.050505323,0.651973583,0.260700389,0.092213367,0,??,??,0.705355811,??,??
10.8,0.266666667,1,0.049295775,0,0.16164,0.148893684,0,0,1,0.714484996,0.05526241,0.050828729,0.639533098,0.260700389,0.096173919,0,??,??,0.698344025,??,??
11,0.266666667,1,0.049295775,0,0.17904,0.156609183,0,0,1,0.704477567,0.055451989,0.051152136,0.635079097,0.26459144,0.100270396,0,??,??,0.688646875,??,??
11.2,0.266666667,1,0.049295775,0,0.201493333,0.163793282,0,0,1,0.695379903,0.055673165,0.051502493,0.635847028,0.26459144,0.104516857,0,??,??,0.679695659,??,??
11.4,0.266666667,1,0.049295775,0,0.223071111,0.170129188,0,0,1,0.686812937,0.055894341,0.051879801,0.638918753,0.26459144,0.108894556,0,??,??,0.671490377,??,??
11.6,0.266666667,1,0.049295775,0,0.241226667,0.176240271,0,0,1,0.676729693,0.05617871,0.052284059,0.64229765,0.26848249,0.113412866,0,??,??,0.661942414,??,??
11.8,0.266666667,1,0.049295775,0,0.255391111,0.18369007,0,0,1,0.667328774,0.056463079,0.052688317,0.645676547,0.260700389,0.118076475,0,??,??,0.652692824,??,??
12,0.266666667,1,0.049295775,0,0.265617778,0.183761605,0,0,1,0.658837622,0.056747449,0.053119526,0.648594686,0.26459144,0.122876008,0,0.241996088,0.132309268,0.645084291,1.00E+00,1.079228375
12.2,0.266666667,1,0.154929577,0,0.272497778,0.192846476,0,0,1,0.651028794,0.057158204,0.053685487,0.649209031,0.26459144,0.127811465,0,??,??,0.638221692,??,??
12.4,0.266666667,1,0.154929577,0,0.278804444,0.197383802,0,0,1,0.646783218,0.05756896,0.054224498,0.651359238,0.26459144,0.13284535,0,??,??,0.633298523,??,??
12.6,0.266666667,1,0.154929577,0,0.282453333,0.205467192,0,0,1,0.726615214,0.058011312,0.05479046,0.659192136,0.256809339,0.137879235,0,??,??,0.638520066,??,??
12.8,0.266666667,1,0.154929577,0,0.277004444,0.202779541,0,0,1,0.797046292,0.058422067,0.05532947,0.695745661,0.214007782,0.142266308,0,??,??,0.694166791,??,??
13,0.266666667,1,0.154929577,0,0.229097778,0.170803655,0,0,1,0.798941638,0.058769629,0.055841531,0.735985256,0.175097276,0.145673788,0,??,??,0.722064747,??,??
13.2,0.266666667,1,0.154929577,0.058585687,0.114551111,0.051240003,0.257456363,0,1,0.798335128,0.058959209,0.056191888,0.730763324,0.459143969,0.148851604,0,??,??,0.726689542,??,??
13.4,0.266666667,1,0.154929577,0.117621764,0.057275556,0.307986236,0.025745513,0,1,0.796288153,0.059053999,0.056488344,0.687605591,0.357976654,0.151991923,0,??,??,0.726987916,??,??
13.6,0.266666667,1,0.154929577,0,0.019330222,0.234551043,0.002574428,0,1,0.795454201,0.059085595,0.056730899,0.628321302,0.280155642,0.155118181,0,??,??,0.727137103,??,??
13.8,0.266666667,1,0.154929577,0,0.049955556,0.181237462,0.00025732,0,1,0.79484769,0.059180385,0.057000404,0.591307019,0.233463035,0.158225691,0,??,??,0.728032224,??,??
14,0.266666667,1,0.154929577,0,0.122995556,0.147718476,2.56E-05,0,1,0.793558854,0.059369964,0.057350761,0.594993089,0.206225681,0.161333201,0,??,??,0.728032224,??,??
14.2,0.266666667,1,0.154929577,0,0.191595556,0.126718014,2.44E-06,0,1,0.794544435,0.05968593,0.057808921,0.628935647,0.190661479,0.16442665,0,??,??,0.729822468,??,??
14.4,0.266666667,1,0.154929577,0,0.220942222,0.113616996,1.21E-07,0,1,0.793710482,0.060001896,0.05829403,0.670864691,0.186770428,0.16748729,0,??,??,0.729971654,??,??
14.6,0.266666667,1,0.154929577,0,0.202097778,0.034085027,0.158806851,0,1,0.791663508,0.060317862,0.05875219,0.705421594,0.385214008,0.170543242,0,??,??,0.72922572,??,??
14.8,0.266666667,1,0.154929577,0,0.143248889,0.211179726,0.015880562,0,1,0.789843975,0.060539038,0.059129497,0.716019045,0.326848249,0.173594508,0,??,??,0.728330598,??,??
15,0.266666667,1,0.154929577,0,0.072435556,0.173327799,0.001587933,0,1,0.787645373,0.060665424,0.059452904,0.687912763,0.280155642,0.176631712,0,??,??,0.726391168,??,??
15.2,0.266666667,1,0.154929577,0,0.034213778,0.14369211,0.00015867,0,1,0.78484026,0.060728617,0.059695459,0.638457994,0.249027237,0.17966423,0,??,??,0.724153364,??,??
15.4,0.266666667,1,0.154929577,0,0.053102222,0.124561762,1.57E-05,0,1,0.782414217,0.060823407,0.059991915,0.604208263,0.233463035,0.182701434,0,??,??,0.722213934,??,??
15.6,0.266666667,1,0.154929577,0,0.111262222,0.116049166,1.45E-06,0,1,0.782110961,0.061012986,0.060342272,0.603440332,0.221789883,0.185733951,0,??,??,0.722363121,??,??
15.8,0.266666667,1,0.154929577,0,0.170151111,0.106065005,2.21E-08,0,1,0.781656078,0.061265759,0.06074653,0.631085855,0.214007782,0.188752407,0,??,??,0.722959869,??,??
16,0.266666667,1,0.154929577,0,0.197026667,0.102631353,0,0,1,0.780063987,0.061581725,0.061204689,0.669021656,0.210116732,0.191770864,0,??,??,0.722661495,??,??
16.2,0.266666667,1,0.471830986,0,0.180204444,0.100407654,0,0,1,0.686358054,0.062118866,0.061986255,0.667332207,0.249027237,0.195548621,0,??,??,0.657168432,??,??
16.4,0.266666667,1,0.471830986,0,0.16584,0.136599983,0,0,1,0.677942715,0.062656008,0.062740871,0.651973583,0.276264591,0.200137237,0,??,??,0.633000149,??,??
16.6,0.266666667,1,0.471830986,0,0.169066667,0.164958271,0,0,1,0.674910161,0.063224746,0.063522436,0.637536477,0.291828794,0.204885212,0,??,??,0.62762942,??,??
16.8,0.266666667,1,0.471830986,0,0.188755556,0.182811219,0,0,1,0.669906446,0.063793485,0.064304002,0.633543235,0.295719844,0.209670684,0,??,??,0.623750559,??,??
17,0.266666667,1,0.471830986,0,0.212942222,0.196034868,0,0,1,0.665812497,0.06439382,0.065139469,0.637075718,0.295719844,0.214493652,0,??,??,0.619274952,??,??
17.2,0.266666667,1,0.471830986,0,0.233066667,0.205181054,0,0,1,0.662097618,0.065025751,0.065974936,0.645062202,0.299610895,0.21931662,0,??,??,0.615843652,??,??
17.4,0.266666667,1,0.471830986,0,0.243995556,0.215400257,0,0,1,0.661036224,0.065657683,0.066837353,0.655813239,0.287937743,0.224144275,0,??,??,0.615694465,??,??
17.6,0.266666667,1,0.471830986,0,0.242631111,0.214388556,0,0,1,0.658913436,0.066321211,0.067699771,0.665796345,0.280155642,0.228957869,0,??,??,0.614202596,??,??
17.8,0.266666667,1,0.471830986,0,0.229693333,0.216176916,0,0,1,0.65527437,0.066953142,0.068535238,0.673168484,0.276264591,0.233762088,0,??,??,0.612710727,??,??
18,0.266666667,1,0.471830986,0,0.208231111,0.221214984,0,0,1,0.651407863,0.067553477,0.069343754,0.675165105,0.26459144,0.238585056,0,??,??,0.610174549,??,??
18.2,0.266666667,1,0.471830986,0,0.184377778,0.217648482,0,0,1,0.64898182,0.068122216,0.07012532,0.670864691,0.260700389,0.243403337,0,??,??,0.608831866,??,??
18.4,0.266666667,1,0.471830986,0,0.165657778,0.218731717,0,0,1,0.647086473,0.068659357,0.070879935,0.663492551,0.245136187,0.248212244,0,??,??,0.607339997,??,??
18.6,0.266666667,1,0.471830986,0,0.155386667,0.211527179,0,0,1,0.64132462,0.069164903,0.071634551,0.650284135,0.233463035,0.253016464,0,??,??,0.602416828,??,??
18.8,0.266666667,1,0.471830986,0,0.160457778,0.204128476,0,0,1,0.636775788,0.069702044,0.072389166,0.641836891,0.225680934,0.257848806,0,??,??,0.598537968,??,??
19,0.266666667,1,0.471830986,0,0.175222222,0.201124031,0,0,1,0.63230277,0.070270783,0.073170732,0.640608202,0.217898833,0.262699897,0,??,??,0.594659108,??,??
19.2,0.266666667,1,0.471830986,0,0.19128,0.195575003,0,0,1,0.632075329,0.070839521,0.073952298,0.64475503,0.217898833,0.2675463,0,??,??,0.594211547,??,??
19.4,0.266666667,1,0.471830986,0,0.202582222,0.197138541,0,0,1,0.628739519,0.071439856,0.074760814,0.651666411,0.217898833,0.272378642,0,??,??,0.592868865,??,??
19.6,0.266666667,1,0.471830986,0,0.205915556,0.197005692,0,0,1,0.624569756,0.072008594,0.07556933,0.658424205,0.214007782,0.277215671,0,??,??,0.589139191,??,??
19.8,0.266666667,1,0.471830986,0,0.201386667,0.193786643,0,0,1,0.624114873,0.072608929,0.076377847,0.664414068,0.214007782,0.282033952,0,??,??,0.588542444,??,??
20,0.266666667,1,0.471830986,0,0.19004,0.194788125,0,0,1,0.623887432,0.073177668,0.077159412,0.666564276,0.214007782,0.286814737,0,??,??,0.5901835,??,??
20.2,0.555555556,1,1,0,0.176177778,0.198303531,0,0,1,0.547421571,0.074220355,0.078479989,0.623252957,0.256809339,0.222878773,0,??,??,0.600328211,??,??
20.4,0.555555556,1,1,0,0.212928889,0.237310228,0,0,1,0.533373262,0.075294638,0.079827517,0.585163569,0.291828794,0.223919297,0,??,??,0.586006266,??,??
20.6,0.555555556,1,1,0,0.293306667,0.27190223,0,0,1,0.526534852,0.076495308,0.081282846,0.564275841,0.311284047,0.228953182,0,??,??,0.580784723,??,??
20.8,0.555555556,1,1,0,0.397764444,0.297174319,0,0,1,0.520500068,0.077822364,0.082872928,0.551988942,0.322957198,0.234296411,0,??,??,0.577353424,??,??
21,0.555555556,1,1,0,0.516355556,0.318603987,0,0,1,0.516891328,0.079339,0.084597763,0.545077561,0.322957198,0.239695886,0,??,??,0.574817246,??,??
21.2,0.555555556,1,1,0,0.643066667,0.32972248,0,0,1,0.510356174,0.081013618,0.086484301,0.540162801,0.322957198,0.245151605,0,??,??,0.570341638,??,??
21.4,0.555555556,1,1,0,0.775422222,0.341985524,0,0,1,0.507952874,0.082909413,0.088505592,0.537398249,0.319066148,0.250640133,0,??,??,0.568849769,??,??
21.6,0.555555556,1,1,0,0.911066667,0.347330167,0,0,1,0.507581386,0.08496319,0.090715537,0.536630318,0.299610895,0.256133348,0,??,??,0.568103834,??,??
21.8,0.555555556,1,1,0,1,0.342854156,0,0,1,0.506368364,0.08717495,0.093006333,0.537244663,0.287937743,0.261617189,0,??,??,0.568402208,??,??
22,0.555555556,1,1,0,1,0.342854156,0,0,1,0.500811208,0.089355114,0.09532408,0.537551835,0.280155642,0.267110405,0,??,??,0.566164404,??,??
22.2,0.555555556,1,1,0,1,0.341873112,0,0,1,0.493843914,0.091566874,0.097614877,0.537244663,0.26848249,0.27265049,0,??,??,0.560495301,??,??
22.4,0.555555556,1,1,0,1,0.339686203,0,0,1,0.486815969,0.093747038,0.099932624,0.536323145,0.249027237,0.278237447,0,??,??,0.55661644,??,??
22.6,0.555555556,1,1,0,1,0.328792533,0,0,1,0.480894907,0.095958798,0.102250371,0.534940869,0.241245136,0.28387596,0,??,??,0.553334328,??,??
22.8,0.555555556,1,1,0,1,0.325553045,0,0,1,0.476626586,0.098138962,0.104568118,0.534019352,0.233463035,0.289542596,0,??,??,0.55079815,??,??
23,0.555555556,1,1,0,1,0.321250761,0,0,1,0.47035678,0.100350722,0.106885864,0.532637076,0.237354086,0.295237354,0,??,??,0.547814411,??,??
23.2,0.555555556,1,1,0,1,0.33011081,0,0,1,0.4669679,0.102530886,0.109176661,0.531869145,0.249027237,0.300950861,0,??,??,0.545129047,??,??
23.4,0.555555556,1,1,0,1,0.340759219,0,0,1,0.462024837,0.104742646,0.111494408,0.5312548,0.256809339,0.306673741,0,??,??,0.542294495,??,??
23.6,0.555555556,1,1,0,1,0.354902596,0,0,1,0.459469909,0.10692281,0.113812155,0.531408386,0.272373541,0.312405995,0,??,??,0.540056691,??,??
23.8,0.555555556,1,1,0,1,0.373164312,0,0,1,0.457021122,0.10913457,0.116129902,0.532329903,0.272373541,0.318114815,0,??,??,0.537968074,??,??
24,0.555555556,1,1,0,1,0.377149801,0,0,1,0.448355597,0.111314733,0.118447649,0.532176317,0.26848249,0.32386113,0,0.175730519,0.131592422,0.533343279,1.00E+00,1.216266072
24.2,0.555555556,1,0.154929577,0,1,0.382198087,0,0,1,0.699170596,0.112768176,0.119902978,0.59576102,0.151750973,0.327456093,0,??,??,0.683574519,??,??
24.4,0.555555556,1,0.154929577,0,1,0.114659355,0.66912705,0,1,0.698715713,0.114190022,0.121331357,0.656888343,0.766536965,0.329659004,0,??,??,0.701626138,??,??
24.6,0.555555556,1,0.154929577,0,0.997422222,0.668254015,0.066912582,0,1,0.69826083,0.115611868,0.122759736,0.71171863,0.536964981,0.331744738,0,??,??,0.701476951,??,??
24.8,0.555555556,1,0.154929577,0,0.931422222,0.502181749,0.006691135,0,1,0.695455717,0.116938924,0.124134214,0.760251881,0.346303502,0.333807037,0,??,??,0.699388334,??,??
25,0.555555556,1,0.154929577,0.058572108,0.465688889,0.365663417,0.00066899,0,1,0.683780382,0.117634048,0.12494273,0.798802027,0.229571984,0.335864649,0,??,??,0.692824109,??,??
25.2,0.555555556,1,0.154929577,0.117214376,0.232848889,0.277788491,6.68E-05,0,1,0.741323104,0.117981611,0.12545479,0.817693135,0.159533074,0.337926949,0,??,??,0.689392809,??,??
25.4,0.555555556,1,0.154929577,0.176002625,0.116426667,0.083336476,0.376718797,0,1,0.736850086,0.11817119,0.125832098,0.792658578,0.529182879,0.339984561,0,??,??,0.687453379,??,??
25.6,0.555555556,1,0.154929577,0.23514168,0.058213333,0.417055788,0.037671757,0,1,0.734044973,0.11826598,0.126155505,0.731224082,0.443579767,0.342037486,0,??,??,0.686707444,??,??
25.8,0.555555556,1,0.154929577,0.294473112,0.029106222,0.362720286,0.003767053,0,1,0.731315674,0.118329173,0.12642501,0.655506067,0.346303502,0.344090411,0,??,??,0.685513949,??,??
26,0.555555556,1,0.154929577,0,0.028189333,0.298390404,0.000376582,0,1,0.729117072,0.118392366,0.126694516,0.595607434,0.26848249,0.346148023,0,??,??,0.685066388,??,??
26.2,0.555555556,1,0.154929577,0,0.096351111,0.243145393,3.75E-05,0,1,0.730405907,0.118550349,0.127044873,0.581323913,0.217898833,0.348191574,0,??,??,0.687005818,??,??
26.4,0.555555556,1,0.154929577,0,0.180795556,0.207163579,3.63E-06,0,1,0.731467301,0.118803122,0.127503032,0.604822608,0.186770428,0.35021169,0,??,??,0.688199314,??,??
26.6,0.555555556,1,0.154929577,0,0.237977778,0.062150024,0.283700933,0,1,0.733135206,0.119182281,0.128042043,0.643219168,0.478599222,0.352208371,0,??,??,0.690437118,??,??
26.8,0.555555556,1,0.154929577,0,0.250982222,0.32523625,0.02836997,0,1,0.733059393,0.119529843,0.128554103,0.681462141,0.416342412,0.354181616,0,??,??,0.690287931,??,??
27,0.555555556,1,0.154929577,0,0.219817778,0.291318716,0.002836874,0,1,0.729951024,0.119845809,0.129066164,0.709414836,0.350194553,0.356145488,0,??,??,0.689094435,??,??
27.2,0.555555556,1,0.154929577,0,0.156475556,0.251525139,0.000283564,0,1,0.728131492,0.120098581,0.129470422,0.715711872,0.299610895,0.358090611,0,??,??,0.687453379,??,??
27.4,0.555555556,1,0.154929577,0,0.085973333,0.222492384,2.82E-05,0,1,0.724113357,0.120224968,0.129820779,0.683612348,0.260700389,0.360031047,0,??,??,0.68596151,??,??
27.6,0.555555556,1,0.154929577,0,0.052693333,0.198129804,2.70E-06,0,1,0.721384058,0.120319757,0.130117235,0.633389648,0.233463035,0.36197617,0,??,??,0.684917201,??,??
27.8,0.555555556,1,0.154929577,0,0.077368889,0.17945932,1.47E-07,0,1,0.721763127,0.120446144,0.130440641,0.602058056,0.210116732,0.363907232,0,??,??,0.685066388,??,??
28,0.555555556,1,0.154929577,0,0.13804,0.160001958,0,0,1,0.722369638,0.12066732,0.1308449,0.601904469,0.194552529,0.365814859,0,??,??,0.68596151,??,??
28.2,0.555555556,1,0.204225352,0,0.19868,0.146860063,0,0,1,0.705463147,0.120983285,0.131383911,0.621102749,0.194552529,0.367867784,0,??,??,0.677607042,??,??
28.4,0.555555556,1,0.204225352,0,0.237222222,0.145337402,0,0,1,0.704325939,0.121394041,0.131949872,0.647980341,0.194552529,0.369995702,0,??,??,0.675369238,??,??
28.6,0.555555556,1,0.204225352,0,0.244751111,0.144111097,0,0,1,0.701899895,0.121804796,0.132515833,0.673475657,0.194552529,0.372132994,0,??,??,0.675070864,??,??
28.8,0.555555556,1,0.204225352,0,0.222804444,0.142496463,0,0,1,0.700080363,0.122183955,0.133081795,0.689602212,0.190661479,0.374270286,0,??,??,0.674921677,??,??
29,0.555555556,1,0.204225352,0,0.18236,0.139583991,0,0,1,0.697047808,0.122499921,0.133593855,0.691752419,0.190661479,0.376407578,0,??,??,0.673578994,??,??
29.2,0.555555556,1,0.204225352,0,0.139537778,0.137621904,0,0,1,0.693257115,0.122752694,0.134052015,0.675625864,0.186770428,0.378554244,0,??,??,0.672087125,??,??
29.4,0.555555556,1,0.204225352,0,0.115391111,0.0412865,0.201686651,0,1,0.691134327,0.12297387,0.134456273,0.648133927,0.416342412,0.380705597,0,??,??,0.672236312,??,??
