Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Dumped broth flow(Fremoved:L/h),Dissolved oxygen concentration(DO2:mg/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Viscosity(Viscosity_offline:centPoise)
6.6,0,1,0.049295775,0,0.228991111,0.094282264,0,0,1,0.801670938,0.0424342,0.027381754,0.655045308,0.252918288,0.084142278,0,??,??,0.703714755,??,??
6.8,0,1,0.049295775,0,0.228422222,0.099715814,0,0,1,0.796515595,0.042686973,0.027759062,0.672246967,0.252918288,0.088135639,0,??,??,0.696106221,??,??
7,0,1,0.049295775,0,0.207995556,0.106044567,0,0,1,0.790753741,0.042908149,0.028109419,0.677929658,0.256809339,0.092264925,0,??,??,0.68790094,??,??
7.2,0,1,0.049295775,0,0.181115556,0.113024282,0,0,1,0.784764446,0.043097728,0.028459776,0.672246967,0.26459144,0.09655357,0,??,??,0.679397285,??,??
7.4,0,1,0.049295775,0,0.16084,0.124255186,0,0,1,0.777637943,0.043255711,0.028756232,0.656888343,0.26848249,0.1009922,0,??,??,0.6689542,??,??
7.6,0,1,0.049295775,0,0.158182222,0.133677291,0,0,1,0.771193765,0.043413694,0.029052688,0.638150822,0.26848249,0.105585503,0,??,??,0.659107862,??,??
7.8,0,1,0.049295775,0,0.177257778,0.141852654,0,0,1,0.764597959,0.043603273,0.029376095,0.62555675,0.272373541,0.110342853,0,??,??,0.649410712,??,??
8,0,1,0.049295775,0,0.21072,0.150763799,0,0,1,0.758077967,0.043824449,0.029753403,0.624635233,0.272373541,0.115268936,0,??,??,0.640011935,??,??
8.2,0.266666667,1,0.049295775,0,0.245266667,0.155771208,0,0,1,0.768312838,0.044077222,0.030157661,0.629549992,0.26848249,0.084601608,0,??,??,0.703714755,??,??
8.4,0.266666667,1,0.049295775,0,0.274124444,0.159450121,0,0,1,0.762020288,0.044393188,0.030588869,0.63861158,0.260700389,0.08453599,0,??,??,0.707295241,??,??
8.6,0.266666667,1,0.049295775,0,0.292542222,0.160482261,0,0,1,0.75618262,0.04474075,0.031047029,0.647519582,0.256809339,0.088013776,0,??,??,0.702819633,??,??
8.8,0.266666667,1,0.049295775,0,0.30076,0.160737741,0,0,1,0.749965884,0.045088312,0.031532139,0.653509446,0.249027237,0.091997763,0,??,??,0.696404595,??,??
9,0.266666667,1,0.049295775,0,0.301982222,0.158285132,0,0,1,0.744886355,0.045467471,0.032017248,0.657963446,0.245136187,0.096131736,0,??,??,0.690138744,??,??
9.2,0.266666667,1,0.049295775,0,0.298066667,0.159623847,0,0,1,0.743673333,0.045815034,0.032475408,0.659652895,0.241245136,0.100340701,0,??,??,0.68596151,??,??
9.4,0.266666667,1,0.049295775,0,0.292275556,0.160645768,0,0,1,0.774984458,0.046162596,0.032933567,0.671325449,0.233463035,0.104409055,0,??,??,0.704013128,??,??
9.6,0.266666667,1,0.049295775,0,0.272728889,0.156874882,0,0,1,0.803717912,0.046478562,0.033391726,0.704500077,0.194552529,0.107633741,0,??,??,0.75205132,??,??
9.8,0.266666667,1,0.049295775,0,0.214706667,0.123662472,0,0,1,0.802201635,0.046699738,0.033742083,0.719397942,0.167315175,0.11031473,0,??,??,0.762643592,??,??
10,0.266666667,1,0.049295775,0,0.139911111,0.037099692,0.18434063,0,1,0.801595124,0.046826124,0.034038539,0.707878974,0.377431907,0.112906665,0,??,??,0.764284649,??,??
10.2,0.266666667,1,0.049295775,0,0.078417778,0.223749346,0.01843394,0,1,0.80053373,0.046857721,0.034227193,0.675472278,0.303501946,0.11548454,0,??,??,0.764732209,??,??
10.4,0.266666667,1,0.049295775,0,0.054511111,0.168330608,0.001843271,0,1,0.799927219,0.046857721,0.034415847,0.636000614,0.245136187,0.11805304,0,??,??,0.764732209,??,??
10.6,0.266666667,1,0.049295775,0,0.076031111,0.126534068,0.000184204,0,1,0.80015466,0.046889317,0.034604501,0.607279988,0.210116732,0.120602791,0,??,??,0.766820826,??,??
10.8,0.266666667,1,0.049295775,0,0.13068,0.100917592,1.83E-05,0,1,0.799244894,0.047015703,0.034874006,0.599293503,0.194552529,0.123143169,0,??,??,0.766224079,??,??
11,0.266666667,1,0.049295775,0,0.194466667,0.086853925,1.71E-06,0,1,0.798865825,0.047205283,0.035224363,0.612041161,0.186770428,0.125669486,0,??,??,0.766522453,??,??
11.2,0.266666667,1,0.049295775,0,0.243546667,0.0260558,0.123149775,0,1,0.797576989,0.047489652,0.035628621,0.64106896,0.338521401,0.128191115,0,??,??,0.765925705,??,??
11.4,0.266666667,1,0.049295775,0,0.259022222,0.162842896,0.012314854,0,1,0.796970478,0.047774021,0.03605983,0.674243588,0.291828794,0.130708058,0,??,??,0.765776518,??,??
11.6,0.266666667,1,0.049295775,0,0.236226667,0.129109308,0.001231362,0,1,0.79583327,0.048026794,0.036437138,0.698970972,0.252918288,0.133210939,0,??,??,0.765030583,??,??
11.8,0.266666667,1,0.049295775,0,0.184924444,0.105319003,0.000123013,0,1,0.794013737,0.048216373,0.036787495,0.706650284,0.233463035,0.135709133,0,??,??,0.763687901,??,??
12,0.266666667,1,0.049295775,0,0.124764444,0.091551693,1.22E-05,0,1,0.791739322,0.04834276,0.03703005,0.691752419,0.221789883,0.138212015,0,0.23123695,0.158576549,0.761599284,1.00E+00,1.085878239
12.2,0.266666667,1,0.154929577,0,0.08188,0.085908649,1.09E-06,0,1,0.768312838,0.048469146,0.037353456,0.652741514,0.229571984,0.140963309,0,??,??,0.740265553,??,??
12.4,0.266666667,1,0.154929577,0,0.084328889,0.091995206,0,0,1,0.765810981,0.048595532,0.037676863,0.615727231,0.229571984,0.143948956,0,??,??,0.733253767,??,??
12.6,0.266666667,1,0.154929577,0,0.129342222,0.096671514,0,0,1,0.828509045,0.048816708,0.038054171,0.59698971,0.229571984,0.146972099,0,??,??,0.729971654,??,??
12.8,0.266666667,1,0.154929577,0,0.195782222,0.098600899,0,0,1,0.8288123,0.049101077,0.038485379,0.601750883,0.225680934,0.149985869,0,??,??,0.732507832,??,??
13,0.266666667,1,0.154929577,0,0.256791111,0.096537642,0,0,1,0.82782672,0.049511833,0.03902439,0.62187068,0.221789883,0.152990264,0,??,??,0.732060272,??,??
13.2,0.266666667,1,0.154929577,0,0.294511111,0.095873394,0,0,1,0.826083001,0.049954185,0.039590352,0.653048687,0.221789883,0.155985285,0,??,??,0.730419215,??,??
13.4,0.266666667,1,0.154929577,0,0.29624,0.096095151,0,0,1,0.823960213,0.050396537,0.040156313,0.680540624,0.217898833,0.158984993,0,??,??,0.728628972,??,??
13.6,0.266666667,1,0.154929577,0,0.266293333,0.094906657,0,0,1,0.821382542,0.050775696,0.040695324,0.696052834,0.214007782,0.161989388,0,??,??,0.725943607,??,??
13.8,0.266666667,1,0.154929577,0,0.218408889,0.094033937,0,0,1,0.818501615,0.051123258,0.041180434,0.696513592,0.217898833,0.165003157,0,??,??,0.722959869,??,??
14,0.266666667,1,0.154929577,0,0.170017778,0.09694641,0,0,1,0.816454641,0.051376031,0.041611643,0.682998003,0.214007782,0.1680263,0,??,??,0.721020439,??,??
14.2,0.266666667,1,0.154929577,0,0.1372,0.095265351,0,0,1,0.815165805,0.051597207,0.04198895,0.659652895,0.217898833,0.171049443,0,??,??,0.721020439,??,??
14.4,0.266666667,1,0.154929577,0,0.131457778,0.097383792,0,0,1,0.813649528,0.051786786,0.042366258,0.63861158,0.217898833,0.174077273,0,??,??,0.719826943,??,??
14.6,0.266666667,1,0.154929577,0,0.150008889,0.098156364,0,0,1,0.812284878,0.052039559,0.042770516,0.624788819,0.214007782,0.17709573,0,??,??,0.718782635,??,??
14.8,0.266666667,1,0.154929577,0,0.184368889,0.098748056,0,0,1,0.810920229,0.052323928,0.043201725,0.625863923,0.214007782,0.180104812,0,??,??,0.717589139,??,??
15,0.266666667,1,0.154929577,0,0.217435556,0.099658587,0,0,1,0.811299298,0.052639894,0.043686835,0.634618338,0.214007782,0.183113894,0,??,??,0.719528569,??,??
15.2,0.266666667,1,0.154929577,0,0.240408889,0.099616688,0,0,1,0.809707207,0.053019053,0.044198895,0.647365996,0.214007782,0.186122976,0,??,??,0.719379382,??,??
15.4,0.266666667,1,0.154929577,0,0.248688889,0.098826744,0,0,1,0.809555579,0.053398212,0.044710955,0.66641069,0.214007782,0.189122684,0,??,??,0.71997613,??,??
15.6,0.266666667,1,0.154929577,0,0.234902222,0.099673915,0,0,1,0.807660233,0.053745774,0.045223016,0.681462141,0.210116732,0.192117705,0,??,??,0.718633448,??,??
15.8,0.266666667,1,0.154929577,0,0.203848889,0.097501313,0,0,1,0.807963488,0.05406174,0.045681175,0.685762556,0.210116732,0.195098665,0,??,??,0.720274504,??,??
16,0.266666667,1,0.154929577,0,0.167906667,0.099457268,0,0,1,0.806447211,0.054314512,0.046112384,0.67946552,0.210116732,0.198060876,0,??,??,0.719081009,??,??
16.2,0.266666667,1,0.471830986,0,0.13912,0.099509386,0,0,1,0.726842656,0.054820058,0.046840049,0.631239441,0.249027237,0.201773015,0,??,??,0.654781441,??,??
16.4,0.266666667,1,0.471830986,0,0.16656,0.135343021,0,0,1,0.724340798,0.055357199,0.047594664,0.59207495,0.276264591,0.206244455,0,??,??,0.638370879,??,??
16.6,0.266666667,1,0.471830986,0,0.238782222,0.162383032,0,0,1,0.722672894,0.055989131,0.048430131,0.578405775,0.287937743,0.210837758,0,??,??,0.635536327,??,??
16.8,0.266666667,1,0.471830986,0,0.326773333,0.179060771,0,0,1,0.722976149,0.056779045,0.04940035,0.585624328,0.280155642,0.215440434,0,??,??,0.636133075,??,??
17,0.266666667,1,0.471830986,0,0.406484444,0.180430145,0,0,1,0.722900335,0.057663749,0.050451422,0.605590539,0.26459144,0.220019676,0,??,??,0.636879009,??,??
17.2,0.266666667,1,0.471830986,0,0.463111111,0.173521963,0,0,1,0.718654759,0.058611646,0.051556394,0.62678544,0.256809339,0.224608292,0,??,??,0.634641205,??,??
17.4,0.266666667,1,0.471830986,0,0.495244444,0.174135116,0,0,1,0.714333369,0.059622737,0.052715267,0.646444479,0.252918288,0.229248465,0,??,??,0.630463971,??,??
17.6,0.266666667,1,0.471830986,0,0.504755556,0.175657777,0,0,1,0.712286394,0.060633827,0.053901091,0.665489172,0.241245136,0.233907387,0,??,??,0.627778607,??,??
17.8,0.266666667,1,0.471830986,0,0.492133333,0.170354011,0,0,1,0.708419887,0.061644918,0.055033014,0.681001382,0.237354086,0.238570995,0,??,??,0.624645681,??,??
18,0.266666667,1,0.471830986,0,0.461555556,0.168075128,0,0,1,0.704705008,0.062592815,0.056164937,0.691598833,0.233463035,0.243253352,0,??,??,0.621214382,??,??
18.2,0.266666667,1,0.471830986,0,0.418733333,0.167605045,0,0,1,0.699928735,0.063509116,0.057242959,0.697895869,0.225680934,0.247973205,0,??,??,0.617335521,??,??
18.4,0.266666667,1,0.471830986,0,0.368591111,0.163496925,0,0,1,0.694545951,0.064330627,0.058240129,0.698049455,0.221789883,0.252730555,0,??,??,0.611815605,??,??
18.6,0.266666667,1,0.471830986,0,0.31828,0.161729003,0,0,1,0.689163167,0.065088944,0.059183398,0.688066349,0.221789883,0.257520713,0,??,??,0.606295688,??,??
18.8,0.266666667,1,0.471830986,0,0.279644444,0.164263366,0,0,1,0.684690149,0.065784069,0.060099717,0.67209338,0.217898833,0.262338994,0,??,??,0.601670894,??,??
19,0.266666667,1,0.471830986,0,0.259422222,0.162454567,0,0,1,0.68294643,0.066479194,0.060962134,0.651819997,0.214007782,0.267161962,0,??,??,0.600029837,??,??
19.2,0.266666667,1,0.471830986,0,0.262653333,0.158928942,0,0,1,0.680747828,0.067142722,0.061851502,0.634771924,0.214007782,0.271975556,0,??,??,0.598537968,??,??
19.4,0.266666667,1,0.471830986,0,0.285644444,0.160063273,0,0,1,0.678397598,0.067869443,0.062767821,0.626017509,0.214007782,0.276793837,0,??,??,0.596747725,??,??
19.6,0.266666667,1,0.471830986,0,0.318675556,0.160012177,0,0,1,0.677715273,0.068596164,0.06371109,0.623713715,0.210116732,0.281602744,0,??,??,0.597046099,??,??
19.8,0.266666667,1,0.471830986,0,0.35432,0.158244255,0,0,1,0.678852481,0.069417675,0.06470826,0.627246199,0.206225681,0.286369467,0,??,??,0.598239594,??,??
20,0.266666667,1,0.471830986,0,0.385986667,0.155454413,0,0,1,0.67726039,0.070270783,0.065732381,0.633389648,0.20233463,0.291117443,0,??,??,0.598687155,??,??
20.2,0.555555556,1,1,0,0.410502222,0.150906867,0,0,1,0.611453958,0.071629435,0.067322463,0.602211642,0.237354086,0.226234696,0,??,??,0.608682679,??,??
20.4,0.555555556,1,1,0,0.471511111,0.182852096,0,0,1,0.607132568,0.073082878,0.068966447,0.577023499,0.256809339,0.227209601,0,??,??,0.602864389,??,??
20.6,0.555555556,1,1,0,0.561288889,0.203576639,0,0,1,0.603190247,0.074662707,0.070718232,0.562125634,0.260700389,0.232145058,0,??,??,0.600775772,??,??
20.8,0.555555556,1,1,0,0.668133333,0.209963641,0,0,1,0.600840018,0.076368922,0.072631721,0.554446322,0.249027237,0.237333616,0,??,??,0.598090407,??,??
21,0.555555556,1,1,0,0.784,0.207255552,0,0,1,0.602432109,0.078264716,0.074653012,0.551988942,0.233463035,0.242522173,0,??,??,0.598836342,??,??
21.2,0.555555556,1,1,0,0.902622222,0.197138541,0,0,1,0.601294901,0.080318493,0.076809055,0.552296114,0.221789883,0.247687295,0,??,??,0.598090407,??,??
21.4,0.555555556,1,1,0,1,0.187900382,0,0,1,0.600460948,0.082530254,0.079099852,0.55367839,0.214007782,0.252852418,0,??,??,0.599134716,??,??
21.6,0.555555556,1,1,0,1,0.184201031,0,0,1,0.594699095,0.084742014,0.081390648,0.553985563,0.210116732,0.258050349,0,??,??,0.595852603,??,??
21.8,0.555555556,1,1,0,1,0.180910447,0,0,1,0.588027475,0.086922178,0.083681445,0.553064045,0.206225681,0.263309212,0,??,??,0.590929435,??,??
22,0.555555556,1,1,0,1,0.177946878,0,0,1,0.580370275,0.089133938,0.085972241,0.551221011,0.20233463,0.268643068,0,??,??,0.585409518,??,??
22.2,0.555555556,1,1,0,1,0.175606681,0,0,1,0.576124699,0.091314102,0.088263037,0.549838734,0.210116732,0.274028481,0,??,??,0.581679845,??,??
22.4,0.555555556,1,1,0,1,0.180460802,0,0,1,0.571120984,0.093525862,0.090553834,0.548456458,0.206225681,0.27943733,0,??,??,0.577502611,??,??
22.6,0.555555556,1,1,0,1,0.178846168,0,0,1,0.564221922,0.095706025,0.09284463,0.546306251,0.210116732,0.284888362,0,??,??,0.570938386,??,??
22.8,0.555555556,1,1,0,1,0.183087137,0,0,1,0.563312156,0.097917786,0.095162377,0.545077561,0.210116732,0.290348768,0,??,??,0.570938386,??,??
23,0.555555556,1,1,0,1,0.183352837,0,0,1,0.562857273,0.100129546,0.097453173,0.545231147,0.206225681,0.295785738,0,??,??,0.570640012,??,??
23.2,0.555555556,1,1,0,1,0.17920384,0,0,1,0.555351701,0.10230971,0.09974397,0.544156044,0.210116732,0.301250831,0,??,??,0.56586603,??,??
23.4,0.555555556,1,1,0,1,0.182146971,0,0,1,0.553607982,0.10452147,0.102034766,0.543848871,0.210116732,0.306729986,0,??,??,0.564224974,??,??
23.6,0.555555556,1,1,0,1,0.183608317,0,0,1,0.551485194,0.106701634,0.104325563,0.544923975,0.210116732,0.312195079,0,??,??,0.561837983,??,??
23.8,0.555555556,1,1,0,1,0.183976208,0,0,1,0.546473897,0.108913394,0.106616359,0.545077561,0.206225681,0.317674233,0,??,??,0.559152618,??,??
24,0.555555556,1,1,0,1,0.180665186,0,0,1,0.541189671,0.111093557,0.108907155,0.544463216,0.206225681,0.323200257,0,0.168681429,0.156784434,0.555572132,1.00E+00,1.219669166
24.2,0.555555556,1,0.154929577,0,1,0.180654967,0,0,1,0.747615654,0.112547,0.110362485,0.604054677,0.105058366,0.326607738,0,??,??,0.699686707,??,??
24.4,0.555555556,1,0.154929577,0,1,0.054196419,0.421840321,0,1,0.746175191,0.113968846,0.111817814,0.659806481,0.501945525,0.328730969,0,??,??,0.715052961,??,??
24.6,0.555555556,1,0.154929577,0,0.993955556,0.40614168,0.042183909,0,1,0.743900775,0.115390692,0.113246193,0.709107664,0.237354086,0.330788581,0,??,??,0.715649709,??,??
24.8,0.555555556,1,0.154929577,0,0.930888889,0.187624464,0.004218268,0,1,0.741323104,0.116749344,0.114620671,0.751958225,0.124513619,0.332846193,0,??,??,0.71415784,??,??
25,0.555555556,1,0.154929577,0.058607188,0.465422222,0.056286246,0.194647092,0,1,0.731997999,0.117412872,0.115429187,0.777299954,0.311284047,0.334903805,0,??,??,0.708488736,??,??
25.2,0.555555556,1,0.154929577,0.117350172,0.232715556,0.220683585,0.019464586,0,1,0.790223044,0.117760435,0.115941248,0.763016434,0.190661479,0.336947357,0,??,??,0.70296882,??,??
25.4,0.555555556,1,0.154929577,0.176421329,0.11636,0.116263769,0.001946336,0,1,0.788706767,0.117950014,0.116318555,0.711872216,0.147859922,0.338981534,0,??,??,0.705057437,??,??
25.6,0.555555556,1,0.154929577,0,0.050408889,0.034879059,0.13487235,0,1,0.786129096,0.118044804,0.116615011,0.643987099,0.299610895,0.341011023,0,??,??,0.703863942,??,??
25.8,0.555555556,1,0.154929577,0,0.062906667,0.169730639,0.013487112,0,1,0.785370957,0.118139594,0.116938418,0.588235294,0.217898833,0.343040513,0,??,??,0.704759063,??,??
26,0.555555556,1,0.154929577,0,0.139631111,0.101250738,0.001348588,0,1,0.783778866,0.11836077,0.117342676,0.560743357,0.186770428,0.345079377,0,??,??,0.704162315,??,??
26.2,0.555555556,1,0.154929577,0,0.247915556,0.030375457,0.110496338,0,1,0.783323983,0.118739929,0.117881687,0.5647366,0.319066148,0.347118241,0,??,??,0.703118007,??,??
26.4,0.555555556,1,0.154929577,0,0.351657778,0.1486893,0.011049511,0,1,0.786280724,0.119245474,0.1185285,0.593917985,0.241245136,0.349143044,0,??,??,0.706250932,??,??
26.6,0.555555556,1,0.154929577,0,0.421728889,0.0876173,0.001104828,0,1,0.787266304,0.119845809,0.119283115,0.635232683,0.217898833,0.351153786,0,??,??,0.708637923,??,??
26.8,0.555555556,1,0.154929577,0,0.443986667,0.069717344,0.00011036,0,1,0.785522585,0.120509337,0.120064681,0.675625864,0.206225681,0.353169215,0,??,??,0.708339549,??,??
27,0.555555556,1,0.154929577,0,0.419697778,0.062777483,1.09E-05,0,1,0.785750027,0.121109672,0.120792346,0.710643526,0.20233463,0.355170583,0,??,??,0.709533045,??,??
27.2,0.555555556,1,0.154929577,0,0.354804444,0.060257428,9.68E-07,0,1,0.784385377,0.121646813,0.12146611,0.736599601,0.20233463,0.357162576,0,??,??,0.71072654,??,??
27.4,0.555555556,1,0.154929577,0.058716956,0.177404444,0.059735227,0,0,1,0.780367242,0.121899586,0.121924269,0.716019045,0.206225681,0.359145196,0,??,??,0.709383858,??,??
27.6,0.555555556,1,0.154929577,0,0.106706667,0.062083599,0,0,1,0.777334688,0.122089166,0.122274626,0.669328828,0.206225681,0.361118441,0,??,??,0.70684768,??,??
27.8,0.555555556,1,0.154929577,0,0.089804444,0.062670182,0,0,1,0.775742597,0.122215552,0.122624983,0.620949163,0.210116732,0.363082312,0,??,??,0.705803372,??,??
28,0.555555556,1,0.154929577,0,0.128755556,0.063634874,0,0,1,0.777031432,0.122405131,0.123029241,0.593610812,0.206225681,0.365018062,0,??,??,0.707146054,??,??
28.2,0.555555556,1,0.204225352,0,0.19916,0.062928727,0,0,1,0.764825401,0.122752694,0.123541302,0.589310398,0.214007782,0.367070987,0,??,??,0.700283455,??,??
28.4,0.555555556,1,0.204225352,0,0.274475556,0.06825702,0,0,1,0.762323543,0.123195046,0.124161164,0.60390109,0.214007782,0.369198905,0,??,??,0.697001343,??,??
28.6,0.555555556,1,0.204225352,0,0.332942222,0.071511836,0,0,1,0.761110521,0.123732187,0.124834928,0.632314545,0.217898833,0.371345571,0,??,??,0.695957034,??,??
28.8,0.555555556,1,0.204225352,0,0.358546667,0.073966489,0,0,1,0.760428197,0.124300926,0.125562593,0.659960068,0.214007782,0.373482863,0,??,??,0.695509473,??,??
29,0.555555556,1,0.204225352,0,0.352328889,0.072991577,0,0,1,0.758684478,0.124869664,0.126263307,0.68315159,0.214007782,0.375620154,0,??,??,0.695061913,??,??
29.2,0.555555556,1,0.204225352,0,0.319253333,0.073006905,0,0,1,0.757623084,0.125375209,0.12693707,0.700967593,0.214007782,0.377738698,0,??,??,0.693868417,??,??
29.4,0.555555556,1,0.204225352,0,0.265622222,0.07277493,0,0,1,0.754666343,0.125817561,0.127556933,0.708800491,0.214007782,0.379847868,0,??,??,0.692078174,??,??
29.6,0.555555556,1,0.204225352,0,0.202964444,0.07338706,0,0,1,0.753756577,0.126165124,0.128068993,0.697127937,0.214007782,0.381933602,0,??,??,0.692227361,??,??
